time,mousex,mousey,inittarget,harvtarget,intrial,targetx,targety,blockvar
77127,728,599,1,0,1,720,300,1
77139,728,599,1,0,1,720,300,1
77152,728,599,1,0,1,720,300,1
77167,728,599,1,0,1,720,300,1
77181,728,599,1,0,1,720,300,1
77193,728,599,1,0,1,720,300,1
77206,728,599,1,0,1,720,300,1
77219,728,599,1,0,1,720,300,1
77232,728,599,1,0,1,720,300,1
77245,728,599,1,0,1,720,300,1
77259,728,599,1,0,1,720,300,1
77273,728,599,1,0,1,720,300,1
77287,728,599,1,0,1,720,300,1
77299,728,599,1,0,1,720,300,1
77313,728,599,1,0,1,720,300,1
77327,728,599,1,0,1,720,300,1
77339,728,599,1,0,1,720,300,1
77351,728,599,1,0,1,720,300,1
77366,728,599,1,0,1,720,300,1
77380,728,599,1,0,1,720,300,1
77393,728,599,1,0,1,720,300,1
77407,728,599,1,0,1,720,300,1
77419,728,599,1,0,1,720,300,1
77434,728,599,1,0,1,720,300,1
77446,728,599,1,0,1,720,300,1
77461,728,599,1,0,1,720,300,1
77475,728,599,1,0,1,720,300,1
77487,728,599,1,0,1,720,300,1
77499,728,599,1,0,1,720,300,1
77513,728,599,1,0,1,720,300,1
77527,728,599,1,0,1,720,300,1
77539,728,598,1,0,1,720,300,1
77552,728,596,1,0,1,720,300,1
77566,728,582,1,0,1,720,300,1
77583,728,575,1,0,1,720,300,1
77593,729,551,1,0,1,720,300,1
77607,729,545,0,0,1,720,300,1
77621,731,512,0,0,1,720,300,1
77632,732,484,0,0,1,720,300,1
77648,732,463,0,0,1,720,300,1
77662,732,439,0,0,1,720,300,1
77677,732,427,0,0,1,720,300,1
77690,732,417,0,0,1,720,300,1
77704,732,396,0,0,1,720,300,1
77717,732,377,0,0,1,720,300,1
77731,732,361,0,0,1,720,300,1
77744,732,346,0,1,1,720,300,1
77757,732,346,0,1,1,720,300,1
77771,732,332,0,1,1,720,300,1
77787,732,324,0,1,1,720,300,1
77799,731,314,0,1,1,720,300,1
77813,730,310,0,1,1,720,300,1
77827,729,305,0,1,1,720,300,1
77839,729,302,0,1,1,720,300,1
77853,728,299,0,1,1,720,300,1
77867,727,299,0,1,1,720,300,1
77880,726,299,0,1,1,720,300,1
77892,726,299,0,1,1,720,300,1
77906,725,299,0,1,1,720,300,1
77920,725,299,0,1,1,720,300,1
77932,725,299,0,1,1,720,300,1
77948,725,299,0,1,1,720,300,1
77960,725,299,0,1,1,720,300,1
77972,725,299,0,1,1,720,300,1
77984,725,299,0,1,1,720,300,1
77999,724,300,0,1,1,720,300,1
78012,724,303,0,1,1,720,300,1
78025,724,305,0,1,1,720,300,1
78039,723,308,0,1,1,720,300,1
78053,722,318,0,1,1,720,300,1
78066,722,328,0,1,1,720,300,1
78079,722,333,0,1,1,720,300,1
78092,722,346,0,1,1,720,300,1
78106,722,353,0,0,1,720,300,1
78119,722,371,0,0,1,720,300,1
78133,726,399,0,0,1,720,300,1
78147,728,416,0,0,1,720,300,1
78159,729,425,0,0,1,720,300,1
78173,729,425,0,0,1,720,300,1
78187,730,439,0,0,1,720,300,1
78200,731,450,0,0,1,720,300,1
78212,732,467,0,0,1,720,300,1
78226,732,467,0,0,1,720,300,1
78239,732,471,0,0,1,720,300,1
78253,733,480,0,0,1,720,300,1
78266,733,484,0,0,1,720,300,1
78280,734,494,0,0,1,720,300,1
78294,734,503,0,0,1,720,300,1
78307,735,511,0,0,1,720,300,1
78321,735,517,0,0,1,720,300,1
78334,736,527,0,0,1,720,300,1
78346,737,532,0,0,1,720,300,1
78360,737,543,0,0,1,720,300,1
78373,738,553,0,0,1,720,300,1
78387,738,556,1,0,1,720,300,1
78400,740,564,1,0,1,720,300,1
78414,740,569,1,0,1,720,300,1
78428,741,574,1,0,1,720,300,1
78440,741,576,1,0,1,720,300,1
78452,741,578,1,0,1,720,300,1
78465,741,579,1,0,1,720,300,1
78480,741,581,1,0,1,720,300,1
78493,741,582,1,0,1,720,300,1
78506,741,582,1,0,1,720,300,1
78518,741,583,1,0,1,720,300,1
78533,741,583,1,0,1,720,300,1
78547,741,583,1,0,1,720,300,1
78559,741,583,1,0,1,720,300,1
78573,741,583,1,0,1,720,300,1
78586,741,583,1,0,1,720,300,1
78600,741,583,1,0,1,720,300,1
78614,741,583,1,0,1,720,300,1
78626,741,583,1,0,1,720,300,1
78638,741,583,1,0,1,720,300,1
78652,741,583,1,0,1,720,300,1
78666,741,583,1,0,1,720,300,1
78680,741,583,1,0,1,720,300,1
78693,741,583,1,0,1,720,300,1
78705,741,583,1,0,1,720,300,1
78720,741,583,1,0,1,720,300,1
78733,741,583,1,0,1,720,300,1
78747,741,583,1,0,1,720,300,1
78760,741,583,1,0,1,720,300,1
78772,741,583,1,0,1,720,300,1
78785,741,583,1,0,1,720,300,1
78799,741,583,1,0,1,720,300,1
78813,741,583,1,0,1,720,300,1
78826,741,583,1,0,1,720,300,1
78838,741,583,1,0,1,720,300,1
78853,741,583,1,0,1,720,300,1
78866,741,583,1,0,1,720,300,1
78880,741,583,1,0,1,720,300,1
79296,741,583,1,0,0,720,300,1
79311,741,583,1,0,0,720,300,1
79323,741,583,1,0,0,720,300,1
79339,741,583,1,0,0,720,300,1
79353,741,583,1,0,0,720,300,1
79367,741,583,1,0,0,720,300,1
79381,741,583,1,0,0,720,300,1
79394,741,583,1,0,0,720,300,1
79409,741,583,1,0,0,720,300,1
79423,741,583,1,0,0,720,300,1
79437,741,583,1,0,0,720,300,1
79449,741,583,1,0,0,720,300,1
79463,741,583,1,0,0,720,300,1
79479,741,583,1,0,0,720,300,1
79494,741,583,1,0,0,720,300,1
79509,741,583,1,0,0,720,300,1
79522,741,583,1,0,0,720,300,1
79536,741,583,1,0,0,720,300,1
79550,741,583,1,0,0,720,300,1
79561,741,583,1,0,0,720,300,1
79575,741,583,1,0,0,720,300,1
79589,741,583,1,0,0,720,300,1
79604,741,583,1,0,0,720,300,1
79618,741,583,1,0,0,720,300,1
79630,741,583,1,0,0,720,300,1
79644,741,583,1,0,0,720,300,1
79657,741,583,1,0,0,720,300,1
79671,741,583,1,0,0,720,300,1
79685,741,583,1,0,0,720,300,1
79696,741,583,1,0,0,720,300,1
79710,741,583,1,0,0,720,300,1
79724,741,583,1,0,0,720,300,1
79737,741,583,1,0,0,720,300,1
79752,741,583,1,0,0,720,300,1
79763,741,583,1,0,0,720,300,1
79778,741,583,1,0,0,720,300,1
79792,741,583,1,0,0,720,300,1
79805,741,583,1,0,0,720,300,1
79821,741,583,1,0,0,720,300,1
79835,741,583,1,0,0,720,300,1
79848,741,583,1,0,0,720,300,1
79860,741,583,1,0,0,720,300,1
79875,741,583,1,0,0,720,300,1
79889,741,583,1,0,0,720,300,1
79902,741,583,1,0,0,720,300,1
79914,741,583,1,0,0,720,300,1
79928,741,583,1,0,0,720,300,1
79942,741,583,1,0,0,720,300,1
79956,741,583,1,0,0,720,300,1
79971,741,583,1,0,0,720,300,1
79986,741,583,1,0,0,720,300,1
79996,741,583,1,0,0,720,300,1
80011,741,583,1,0,0,720,300,1
80024,741,583,1,0,0,720,300,1
80038,741,583,1,0,0,720,300,1
80052,741,583,1,0,0,720,300,1
80066,741,583,1,0,0,720,300,1
80077,741,583,1,0,0,720,300,1
80092,741,583,1,0,0,720,300,1
80106,741,583,1,0,0,720,300,1
80120,741,583,1,0,0,720,300,1
80132,741,583,1,0,0,720,300,1
80145,741,583,1,0,0,720,300,1
80158,741,583,1,0,0,720,300,1
80172,741,583,1,0,0,720,300,1
80186,741,583,1,0,0,720,300,1
80198,741,583,1,0,0,720,300,1
80211,741,583,1,0,0,720,300,1
80226,741,583,1,0,0,720,300,1
80237,741,583,1,0,0,720,300,1
80252,741,583,1,0,0,720,300,1
80266,741,583,1,0,0,720,300,1
80279,741,583,1,0,0,720,300,1
80292,741,583,1,0,0,720,300,1
80304,741,583,1,0,0,720,300,1
80319,741,583,1,0,0,720,300,1
80333,741,583,1,0,0,720,300,1
80345,741,583,1,0,0,720,300,1
80359,741,583,1,0,0,720,300,1
80372,741,583,1,0,0,720,300,1
80385,741,583,1,0,0,720,300,1
80399,741,583,1,0,0,720,300,1
80412,741,583,1,0,0,720,300,1
80425,741,583,1,0,0,720,300,1
80439,741,583,1,0,0,720,300,1
80452,741,583,1,0,0,720,300,1
80466,741,583,1,0,0,720,300,1
80479,741,583,1,0,0,720,300,1
80492,741,583,1,0,0,720,300,1
80505,741,583,1,0,0,720,300,1
80519,741,583,1,0,0,720,300,1
80532,741,583,1,0,0,720,300,1
80545,741,583,1,0,0,720,300,1
80559,741,583,1,0,0,720,300,1
80572,741,583,1,0,0,720,300,1
80585,741,583,1,0,0,720,300,1
80599,741,583,1,0,0,720,300,1
80611,741,583,1,0,0,720,300,1
80625,741,583,1,0,0,720,300,1
80639,741,583,1,0,0,720,300,1
80653,741,583,1,0,0,720,300,1
80667,741,583,1,0,0,720,300,1
80679,741,583,1,0,0,720,300,1
80692,741,583,1,0,0,720,300,1
80705,741,583,1,0,0,720,300,1
80718,741,583,1,0,0,720,300,1
80732,741,583,1,0,0,720,300,1
80747,741,583,1,0,0,720,300,1
80759,741,583,1,0,0,720,300,1
80772,741,583,1,0,0,720,300,1
80785,741,583,1,0,0,720,300,1
80799,741,583,1,0,0,720,300,1
80812,741,583,1,0,0,720,300,1
80825,741,583,1,0,0,720,300,1
80839,741,583,1,0,0,720,300,1
80853,741,583,1,0,0,720,300,1
80868,741,583,1,0,0,720,300,1
80880,741,583,1,0,0,720,300,1
80894,741,583,1,0,0,720,300,1
80906,741,583,1,0,0,720,300,1
80919,741,583,1,0,0,720,300,1
80933,741,583,1,0,0,720,300,1
80946,741,583,1,0,0,720,300,1
80960,741,583,1,0,0,720,300,1
80972,741,583,1,0,0,720,300,1
80985,741,583,1,0,0,720,300,1
81001,741,583,1,0,0,720,300,1
81014,741,583,1,0,0,720,300,1
81024,741,583,1,0,0,720,300,1
81039,741,583,1,0,0,720,300,1
81052,741,583,1,0,0,720,300,1
81066,741,583,1,0,0,720,300,1
81080,741,583,1,0,0,720,300,1
81093,741,583,1,0,0,720,300,1
81107,741,583,1,0,0,720,300,1
81119,741,583,1,0,0,720,300,1
81132,741,583,1,0,0,720,300,1
81146,741,583,1,0,0,720,300,1
81160,741,583,1,0,0,720,300,1
81173,741,583,1,0,0,720,300,1
81186,741,583,1,0,0,720,300,1
81199,741,583,1,0,0,720,300,1
81213,741,583,1,0,0,720,300,1
81226,741,583,1,0,0,720,300,1
81239,741,583,1,0,0,720,300,1
81252,741,583,1,0,0,720,300,1
81267,741,583,1,0,0,720,300,1
81279,741,583,1,0,0,720,300,1
81292,741,583,1,0,0,720,300,1
81305,741,583,1,0,1,720,300,1
81319,741,583,1,0,1,720,300,1
81334,741,583,1,0,1,720,300,1
81345,741,583,1,0,1,720,300,1
81360,741,583,1,0,1,720,300,1
81373,741,583,1,0,1,720,300,1
81385,741,583,1,0,1,720,300,1
81399,741,583,1,0,1,720,300,1
81413,741,583,1,0,1,720,300,1
81426,741,583,1,0,1,720,300,1
81439,741,583,1,0,1,720,300,1
81452,741,583,1,0,1,720,300,1
81465,741,583,1,0,1,720,300,1
81480,741,583,1,0,1,720,300,1
81493,741,583,1,0,1,720,300,1
81506,741,583,1,0,1,720,300,1
81519,741,583,1,0,1,720,300,1
81532,741,583,1,0,1,720,300,1
81546,741,583,1,0,1,720,300,1
81560,741,583,1,0,1,720,300,1
81573,741,583,1,0,1,720,300,1
81586,741,583,1,0,1,720,300,1
81600,741,583,1,0,1,720,300,1
81613,741,583,1,0,1,720,300,1
81626,741,583,1,0,1,720,300,1
81639,741,583,1,0,1,720,300,1
81652,741,583,1,0,1,720,300,1
81667,741,583,1,0,1,720,300,1
81679,741,583,1,0,1,720,300,1
81692,741,583,1,0,1,720,300,1
81706,741,583,1,0,1,720,300,1
81718,741,583,1,0,1,720,300,1
81732,741,583,1,0,1,720,300,1
81747,741,583,1,0,1,720,300,1
81758,741,583,1,0,1,720,300,1
81773,741,583,1,0,1,720,300,1
81786,741,583,1,0,1,720,300,1
81801,741,583,1,0,1,720,300,1
81813,741,583,1,0,1,720,300,1
81826,741,583,1,0,1,720,300,1
81839,741,583,1,0,1,720,300,1
81853,741,583,1,0,1,720,300,1
81866,741,583,1,0,1,720,300,1
81880,741,583,1,0,1,720,300,1
81892,741,583,1,0,1,720,300,1
81906,741,583,1,0,1,720,300,1
81921,741,582,1,0,1,720,300,1
81934,741,579,1,0,1,720,300,1
81947,741,575,1,0,1,720,300,1
81960,739,563,1,0,1,720,300,1
81972,738,547,0,0,1,720,300,1
81986,736,526,0,0,1,720,300,1
82001,735,516,0,0,1,720,300,1
82014,734,495,0,0,1,720,300,1
82027,734,485,0,0,1,720,300,1
82042,733,467,0,0,1,720,300,1
82054,732,459,0,0,1,720,300,1
82068,732,444,0,0,1,720,300,1
82079,731,431,0,0,1,720,300,1
82094,731,419,0,0,1,720,300,1
82106,731,414,0,0,1,720,300,1
82120,731,406,0,0,1,720,300,1
82134,731,398,0,0,1,720,300,1
82148,730,392,0,0,1,720,300,1
82160,730,386,0,0,1,720,300,1
82175,730,382,0,0,1,720,300,1
82190,728,376,0,0,1,720,300,1
82204,728,370,0,0,1,720,300,1
82216,727,365,0,0,1,720,300,1
82230,726,362,0,0,1,720,300,1
82243,726,358,0,0,1,720,300,1
82254,725,355,0,0,1,720,300,1
82268,725,353,0,0,1,720,300,1
82283,724,352,0,0,1,720,300,1
82295,724,350,0,0,1,720,300,1
82308,724,350,0,0,1,720,300,1
82323,723,348,0,1,1,720,300,1
82336,723,348,0,1,1,720,300,1
82349,723,345,0,1,1,720,300,1
82362,723,344,0,1,1,720,300,1
82376,722,343,0,1,1,720,300,1
82389,722,343,0,1,1,720,300,1
82402,722,343,0,1,1,720,300,1
82416,722,342,0,1,1,720,300,1
82429,722,342,0,1,1,720,300,1
82443,722,342,0,1,1,720,300,1
82456,722,342,0,1,1,720,300,1
82468,722,342,0,1,1,720,300,1
82483,721,342,0,1,1,720,300,1
82496,721,342,0,1,1,720,300,1
82509,721,342,0,1,1,720,300,1
82522,720,344,0,1,1,720,300,1
82537,718,350,0,0,1,720,300,1
82551,715,360,0,0,1,720,300,1
82562,712,367,0,0,1,720,300,1
82577,712,367,0,0,1,720,300,1
82591,711,373,0,0,1,720,300,1
82603,708,385,0,0,1,720,300,1
82617,706,396,0,0,1,720,300,1
82631,703,417,0,0,1,720,300,1
82644,701,435,0,0,1,720,300,1
82660,699,456,0,0,1,720,300,1
82675,697,494,0,0,1,720,300,1
82689,697,506,0,0,1,720,300,1
82701,697,526,0,0,1,720,300,1
82716,697,542,0,0,1,720,300,1
82732,697,556,1,0,1,720,300,1
82748,697,559,1,0,1,720,300,1
82761,699,568,1,0,1,720,300,1
82772,700,579,1,0,1,720,300,1
82787,700,579,1,0,1,720,300,1
82802,700,581,1,0,1,720,300,1
82812,701,584,1,0,1,720,300,1
82827,702,587,1,0,1,720,300,1
82840,702,588,1,0,1,720,300,1
82854,702,590,1,0,1,720,300,1
82867,703,591,1,0,1,720,300,1
82880,704,592,1,0,1,720,300,1
82893,704,593,1,0,1,720,300,1
82906,704,593,1,0,1,720,300,1
82919,704,593,1,0,1,720,300,1
82934,705,595,1,0,1,720,300,1
82946,705,597,1,0,1,720,300,1
82959,705,597,1,0,1,720,300,1
82973,706,598,1,0,1,720,300,1
82987,706,598,1,0,1,720,300,1
82999,706,598,1,0,1,720,300,1
83014,706,598,1,0,1,720,300,1
83026,706,598,1,0,1,720,300,1
83040,706,598,1,0,1,720,300,1
83053,706,598,1,0,1,720,300,1
83067,706,598,1,0,1,720,300,1
83080,706,598,1,0,1,720,300,1
83093,706,598,1,0,1,720,300,1
83106,706,598,1,0,1,720,300,1
83119,706,598,1,0,1,720,300,1
83133,706,598,1,0,1,720,300,1
83147,706,598,1,0,1,720,300,1
83160,706,598,1,0,1,720,300,1
83174,706,598,1,0,1,720,300,1
83186,706,598,1,0,1,720,300,1
83199,706,598,1,0,1,720,300,1
83213,706,598,1,0,1,720,300,1
83227,706,598,1,0,1,720,300,1
83240,706,598,1,0,1,720,300,1
83253,706,598,1,0,1,720,300,1
83267,706,598,1,0,1,720,300,1
83281,706,598,1,0,1,720,300,1
83293,706,598,1,0,1,720,300,1
83306,706,598,1,0,1,720,300,1
83319,706,598,1,0,1,720,300,1
83334,706,598,1,0,1,720,300,1
83348,706,598,1,0,1,720,300,1
83360,706,598,1,0,1,720,300,1
83374,706,598,1,0,1,720,300,1
83387,706,598,1,0,1,720,300,1
83400,706,598,1,0,1,720,300,1
83414,706,598,1,0,1,720,300,1
83427,706,598,1,0,1,720,300,1
83440,706,598,1,0,1,720,300,1
83453,706,598,1,0,1,720,300,1
83869,706,598,1,0,0,720,300,1
83882,706,598,1,0,0,720,300,1
83895,706,598,1,0,0,720,300,1
83908,706,598,1,0,0,720,300,1
83920,706,598,1,0,0,720,300,1
83934,706,598,1,0,0,720,300,1
83950,706,598,1,0,0,720,300,1
83960,706,598,1,0,0,720,300,1
83976,706,598,1,0,0,720,300,1
83988,706,598,1,0,0,720,300,1
84003,706,598,1,0,0,720,300,1
84015,706,598,1,0,0,720,300,1
84028,706,598,1,0,0,720,300,1
84042,706,598,1,0,0,720,300,1
84054,706,598,1,0,0,720,300,1
84067,706,598,1,0,0,720,300,1
84082,706,598,1,0,0,720,300,1
84096,706,598,1,0,0,720,300,1
84106,706,598,1,0,0,720,300,1
84121,706,598,1,0,0,720,300,1
84135,706,598,1,0,0,720,300,1
84148,706,598,1,0,0,720,300,1
84162,706,598,1,0,0,720,300,1
84174,706,598,1,0,0,720,300,1
84187,706,598,1,0,0,720,300,1
84200,706,598,1,0,0,720,300,1
84214,706,598,1,0,0,720,300,1
84229,706,598,1,0,0,720,300,1
84240,706,598,1,0,0,720,300,1
84255,706,598,1,0,0,720,300,1
84268,706,598,1,0,0,720,300,1
84282,706,598,1,0,0,720,300,1
84295,706,598,1,0,0,720,300,1
84307,706,598,1,0,0,720,300,1
84321,706,598,1,0,0,720,300,1
84335,706,598,1,0,0,720,300,1
84348,706,598,1,0,0,720,300,1
84362,706,598,1,0,0,720,300,1
84373,706,598,1,0,0,720,300,1
84388,706,598,1,0,0,720,300,1
84401,706,598,1,0,0,720,300,1
84416,706,598,1,0,0,720,300,1
84428,706,598,1,0,0,720,300,1
84440,706,598,1,0,0,720,300,1
84454,706,598,1,0,0,720,300,1
84468,706,598,1,0,0,720,300,1
84481,706,598,1,0,0,720,300,1
84495,706,598,1,0,0,720,300,1
84508,706,598,1,0,0,720,300,1
84521,706,598,1,0,0,720,300,1
84535,706,598,1,0,0,720,300,1
84548,706,598,1,0,0,720,300,1
84563,706,598,1,0,0,720,300,1
84574,706,598,1,0,0,720,300,1
84588,706,598,1,0,0,720,300,1
84601,706,598,1,0,0,720,300,1
84616,706,598,1,0,0,720,300,1
84629,706,598,1,0,0,720,300,1
84642,706,598,1,0,0,720,300,1
84654,706,598,1,0,0,720,300,1
84668,706,598,1,0,0,720,300,1
84682,706,598,1,0,0,720,300,1
84695,706,598,1,0,0,720,300,1
84708,706,598,1,0,0,720,300,1
84722,706,598,1,0,0,720,300,1
84735,706,598,1,0,0,720,300,1
84748,706,598,1,0,0,720,300,1
84761,706,598,1,0,0,720,300,1
84775,706,598,1,0,0,720,300,1
84788,706,598,1,0,0,720,300,1
84802,706,598,1,0,0,720,300,1
84815,706,598,1,0,0,720,300,1
84829,706,598,1,0,0,720,300,1
84843,706,598,1,0,0,720,300,1
84854,706,598,1,0,0,720,300,1
84868,706,598,1,0,0,720,300,1
84882,706,598,1,0,0,720,300,1
84895,706,598,1,0,0,720,300,1
84908,706,598,1,0,0,720,300,1
84922,706,598,1,0,0,720,300,1
84935,706,598,1,0,0,720,300,1
84949,706,598,1,0,0,720,300,1
84962,706,598,1,0,0,720,300,1
84975,706,598,1,0,0,720,300,1
84987,706,598,1,0,0,720,300,1
85002,706,598,1,0,0,720,300,1
85015,706,598,1,0,0,720,300,1
85028,706,598,1,0,0,720,300,1
85040,706,598,1,0,0,720,300,1
85055,706,598,1,0,0,720,300,1
85068,706,598,1,0,0,720,300,1
85082,706,598,1,0,0,720,300,1
85096,706,598,1,0,0,720,300,1
85108,706,598,1,0,0,720,300,1
85122,706,598,1,0,0,720,300,1
85135,706,598,1,0,0,720,300,1
85149,706,598,1,0,0,720,300,1
85162,706,598,1,0,0,720,300,1
85175,706,598,1,0,0,720,300,1
85189,706,598,1,0,0,720,300,1
85201,706,598,1,0,0,720,300,1
85215,706,598,1,0,0,720,300,1
85228,706,598,1,0,0,720,300,1
85242,706,598,1,0,0,720,300,1
85254,706,598,1,0,0,720,300,1
85269,706,598,1,0,0,720,300,1
85283,706,598,1,0,0,720,300,1
85295,706,598,1,0,0,720,300,1
85309,706,598,1,0,0,720,300,1
85322,706,598,1,0,0,720,300,1
85335,706,598,1,0,0,720,300,1
85348,706,598,1,0,0,720,300,1
85363,706,598,1,0,0,720,300,1
85375,706,598,1,0,0,720,300,1
85388,706,598,1,0,0,720,300,1
85402,706,598,1,0,0,720,300,1
85415,706,598,1,0,0,720,300,1
85429,706,598,1,0,0,720,300,1
85443,706,598,1,0,0,720,300,1
85455,706,598,1,0,0,720,300,1
85468,706,598,1,0,0,720,300,1
85483,706,598,1,0,0,720,300,1
85494,706,598,1,0,0,720,300,1
85508,706,598,1,0,0,720,300,1
85521,706,598,1,0,0,720,300,1
85535,706,598,1,0,0,720,300,1
85548,706,598,1,0,0,720,300,1
85562,706,598,1,0,0,720,300,1
85575,706,598,1,0,0,720,300,1
85588,706,598,1,0,0,720,300,1
85602,706,598,1,0,0,720,300,1
85615,706,598,1,0,0,720,300,1
85629,706,598,1,0,0,720,300,1
85642,706,598,1,0,0,720,300,1
85655,706,598,1,0,0,720,300,1
85668,706,598,1,0,0,720,300,1
85681,706,598,1,0,0,720,300,1
85696,706,598,1,0,0,720,300,1
85711,706,598,1,0,0,720,300,1
85723,706,598,1,0,0,720,300,1
85737,706,598,1,0,0,720,300,1
85751,706,598,1,0,0,720,300,1
85762,706,598,1,0,0,720,300,1
85777,706,598,1,0,0,720,300,1
85789,706,598,1,0,0,720,300,1
85802,706,598,1,0,0,720,300,1
85815,706,598,1,0,0,720,300,1
85830,706,598,1,0,0,720,300,1
85842,706,598,1,0,0,720,300,1
85856,706,598,1,0,0,720,300,1
85870,706,598,1,0,1,720,300,1
85886,706,598,1,0,1,720,300,1
85896,706,598,1,0,1,720,300,1
85910,706,598,1,0,1,720,300,1
85925,706,598,1,0,1,720,300,1
85938,706,598,1,0,1,720,300,1
85952,706,598,1,0,1,720,300,1
85963,706,598,1,0,1,720,300,1
85978,706,598,1,0,1,720,300,1
85992,706,598,1,0,1,720,300,1
86006,706,598,1,0,1,720,300,1
86021,706,598,1,0,1,720,300,1
86034,706,598,1,0,1,720,300,1
86045,706,598,1,0,1,720,300,1
86061,706,598,1,0,1,720,300,1
86074,706,598,1,0,1,720,300,1
86087,706,598,1,0,1,720,300,1
86101,706,598,1,0,1,720,300,1
86114,706,598,1,0,1,720,300,1
86128,706,598,1,0,1,720,300,1
86140,706,598,1,0,1,720,300,1
86154,706,598,1,0,1,720,300,1
86167,706,598,1,0,1,720,300,1
86181,706,598,1,0,1,720,300,1
86194,706,598,1,0,1,720,300,1
86207,706,598,1,0,1,720,300,1
86220,706,598,1,0,1,720,300,1
86234,706,598,1,0,1,720,300,1
86248,706,598,1,0,1,720,300,1
86260,706,598,1,0,1,720,300,1
86273,706,598,1,0,1,720,300,1
86287,706,598,1,0,1,720,300,1
86302,706,598,1,0,1,720,300,1
86315,706,598,1,0,1,720,300,1
86327,706,598,1,0,1,720,300,1
86340,706,598,1,0,1,720,300,1
86354,706,598,1,0,1,720,300,1
86368,706,598,1,0,1,720,300,1
86381,706,598,1,0,1,720,300,1
86393,706,598,1,0,1,720,300,1
86406,706,598,1,0,1,720,300,1
86420,706,598,1,0,1,720,300,1
86435,706,598,1,0,1,720,300,1
86447,706,598,1,0,1,720,300,1
86461,706,598,1,0,1,720,300,1
86474,706,598,1,0,1,720,300,1
86487,706,598,1,0,1,720,300,1
86501,706,598,1,0,1,720,300,1
86514,706,598,1,0,1,720,300,1
86526,706,598,1,0,1,720,300,1
86540,706,598,1,0,1,720,300,1
86553,706,598,1,0,1,720,300,1
86567,706,598,1,0,1,720,300,1
86580,706,598,1,0,1,720,300,1
86593,706,598,1,0,1,720,300,1
86607,706,598,1,0,1,720,300,1
86622,706,598,1,0,1,720,300,1
86635,706,598,1,0,1,720,300,1
86648,706,596,1,0,1,720,300,1
86661,707,589,1,0,1,720,300,1
86674,708,585,1,0,1,720,300,1
86689,712,576,1,0,1,720,300,1
86702,716,564,1,0,1,720,300,1
86715,718,557,1,0,1,720,300,1
86728,726,529,0,0,1,720,300,1
86740,728,519,0,0,1,720,300,1
86754,732,496,0,0,1,720,300,1
86769,733,484,0,0,1,720,300,1
86781,737,462,0,0,1,720,300,1
86795,739,443,0,0,1,720,300,1
86808,739,443,0,0,1,720,300,1
86822,741,424,0,0,1,720,300,1
86835,743,406,0,0,1,720,300,1
86850,745,392,0,0,1,720,300,1
86861,745,380,0,0,1,720,300,1
86874,745,369,0,0,1,720,300,1
86890,745,366,0,0,1,720,300,1
86903,745,355,0,0,1,720,300,1
86917,745,352,0,0,1,720,300,1
86929,744,346,0,0,1,720,300,1
86943,743,341,0,1,1,720,300,1
86957,742,338,0,1,1,720,300,1
86970,742,336,0,1,1,720,300,1
86985,741,336,0,1,1,720,300,1
86996,741,335,0,1,1,720,300,1
87011,741,335,0,1,1,720,300,1
87023,740,335,0,1,1,720,300,1
87036,740,334,0,1,1,720,300,1
87051,740,334,0,1,1,720,300,1
87062,740,334,0,1,1,720,300,1
87077,739,334,0,1,1,720,300,1
87089,739,334,0,1,1,720,300,1
87103,739,334,0,1,1,720,300,1
87117,739,333,0,1,1,720,300,1
87130,739,333,0,1,1,720,300,1
87144,739,333,0,1,1,720,300,1
87155,739,333,0,1,1,720,300,1
87170,739,333,0,1,1,720,300,1
87184,739,333,0,1,1,720,300,1
87195,738,333,0,1,1,720,300,1
87210,738,333,0,1,1,720,300,1
87223,738,333,0,1,1,720,300,1
87236,737,334,0,1,1,720,300,1
87250,736,334,0,1,1,720,300,1
87264,735,335,0,1,1,720,300,1
87277,735,335,0,1,1,720,300,1
87290,735,336,0,1,1,720,300,1
87304,733,339,0,1,1,720,300,1
87318,732,344,0,1,1,720,300,1
87333,729,358,0,0,1,720,300,1
87344,729,358,0,0,1,720,300,1
87359,728,364,0,0,1,720,300,1
87372,725,405,0,0,1,720,300,1
87384,723,441,0,0,1,720,300,1
87400,723,458,0,0,1,720,300,1
87412,723,474,0,0,1,720,300,1
87426,723,474,0,0,1,720,300,1
87442,723,495,0,0,1,720,300,1
87455,723,522,0,0,1,720,300,1
87470,726,555,1,0,1,720,300,1
87484,726,559,1,0,1,720,300,1
87497,728,580,1,0,1,720,300,1
87511,728,580,1,0,1,720,300,1
87525,729,588,1,0,1,720,300,1
87539,730,594,1,0,1,720,300,1
87552,732,602,1,0,1,720,300,1
87566,733,609,1,0,1,720,300,1
87581,733,614,1,0,1,720,300,1
87594,734,618,1,0,1,720,300,1
87608,734,619,1,0,1,720,300,1
87622,734,619,1,0,1,720,300,1
87637,734,620,1,0,1,720,300,1
87649,734,620,1,0,1,720,300,1
87663,734,620,1,0,1,720,300,1
87674,734,620,1,0,1,720,300,1
87688,734,620,1,0,1,720,300,1
87701,734,620,1,0,1,720,300,1
87715,734,620,1,0,1,720,300,1
87728,734,620,1,0,1,720,300,1
87741,734,620,1,0,1,720,300,1
87755,734,620,1,0,1,720,300,1
87768,734,620,1,0,1,720,300,1
